3.730000000000000000e+02,2.030000000000000071e+01,3.740000000000000000e+02,2.019999999999999929e+01,1.000000000000000000e+00,2.955843024215000980e+01,-2.955843024215043080e+00,1.090000000000000000e+02
3.730000000000000000e+02,1.180000000000000071e+01,3.740000000000000000e+02,1.169999999999999929e+01,1.000000000000000000e+00,5.034201462512616132e+01,-5.034201462512688074e+00,1.090000000000000000e+02
3.800000000000000000e+02,1.180000000000000071e+01,3.850000000000000000e+02,1.180000000000000071e+01,5.000000000000000000e+00,5.084374859921845768e+01,0.000000000000000000e+00,1.090000000000000000e+02
3.880000000000000000e+02,1.180000000000000071e+01,3.930000000000000000e+02,1.190000000000000036e+01,5.000000000000000000e+00,5.084374859921845768e+01,5.084374859921827472e+00,1.050000000000000000e+02
3.950000000000000000e+02,1.180000000000000071e+01,4.000000000000000000e+02,1.180000000000000071e+01,5.000000000000000000e+00,5.084805739147263637e+01,0.000000000000000000e+00,1.000000000000000000e+02
4.000000000000000000e+02,1.989999999999999858e+01,4.020000000000000000e+02,1.980000000000000071e+01,2.000000000000000000e+00,2.984959831392881568e+01,-2.984959831392818064e+00,1.110000000000000000e+02
4.030000000000000000e+02,1.180000000000000071e+01,4.080000000000000000e+02,1.180000000000000071e+01,5.000000000000000000e+00,5.084552776449687883e+01,0.000000000000000000e+00,1.090000000000000000e+02
4.120000000000000000e+02,1.950000000000000000e+01,4.170000000000000000e+02,1.950000000000000000e+01,5.000000000000000000e+00,3.076806295492631804e+01,0.000000000000000000e+00,1.090000000000000000e+02
4.160000000000000000e+02,1.180000000000000071e+01,4.210000000000000000e+02,1.180000000000000071e+01,5.000000000000000000e+00,5.033707248685190194e+01,0.000000000000000000e+00,1.050000000000000000e+02
4.250000000000000000e+02,1.939999999999999858e+01,4.300000000000000000e+02,1.950000000000000000e+01,5.000000000000000000e+00,3.092666121758058040e+01,3.092666121758102182e+00,1.050000000000000000e+02
4.320000000000000000e+02,1.939999999999999858e+01,4.370000000000000000e+02,1.939999999999999858e+01,5.000000000000000000e+00,3.092825537537530067e+01,0.000000000000000000e+00,1.050000000000000000e+02
4.420000000000000000e+02,1.180000000000000071e+01,4.460000000000000000e+02,1.169999999999999929e+01,4.000000000000000000e+00,5.084814866798988930e+01,-5.084814866799061583e+00,1.090000000000000000e+02
4.540000000000000000e+02,1.180000000000000071e+01,4.590000000000000000e+02,1.169999999999999929e+01,5.000000000000000000e+00,5.084383950284853171e+01,-5.084383950284925291e+00,1.000000000000000000e+02
4.540000000000000000e+02,1.180000000000000071e+01,4.590000000000000000e+02,1.169999999999999929e+01,5.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+02
4.630000000000000000e+02,1.930000000000000071e+01,4.670000000000000000e+02,1.919999999999999929e+01,4.000000000000000000e+00,3.108323638829585178e+01,-3.108323638829629143e+00,1.110000000000000000e+02
4.770000000000000000e+02,1.169999999999999929e+01,4.820000000000000000e+02,1.180000000000000071e+01,5.000000000000000000e+00,5.127139991946339137e+01,5.127139991946411790e+00,1.050000000000000000e+02
4.850000000000000000e+02,1.180000000000000071e+01,4.860000000000000000e+02,1.169999999999999929e+01,1.000000000000000000e+00,5.084124156420686091e+01,-5.084124156420758212e+00,1.000000000000000000e+02
4.870000000000000000e+02,2.239999999999999858e+01,4.880000000000000000e+02,2.230000000000000071e+01,1.000000000000000000e+00,2.678017005428914032e+01,-2.678017005428857011e+00,1.000000000000000000e+02
4.920000000000000000e+02,1.180000000000000071e+01,4.930000000000000000e+02,1.169999999999999929e+01,1.000000000000000000e+00,5.083466347847647882e+01,-5.083466347847720002e+00,1.050000000000000000e+02
4.970000000000000000e+02,2.210000000000000142e+01,5.020000000000000000e+02,2.230000000000000071e+01,5.000000000000000000e+00,2.714018979106533180e+01,5.428037958213047354e+00,1.050000000000000000e+02
5.040000000000000000e+02,2.219999999999999929e+01,5.090000000000000000e+02,2.230000000000000071e+01,5.000000000000000000e+00,2.702038174604171417e+01,2.702038174604209697e+00,1.050000000000000000e+02
5.110000000000000000e+02,2.230000000000000071e+01,5.160000000000000000e+02,2.230000000000000071e+01,5.000000000000000000e+00,2.690042579120502353e+01,0.000000000000000000e+00,1.000000000000000000e+02
5.160000000000000000e+02,1.169999999999999929e+01,5.210000000000000000e+02,1.169999999999999929e+01,5.000000000000000000e+00,5.127175172169846462e+01,0.000000000000000000e+00,1.090000000000000000e+02
5.240000000000000000e+02,2.250000000000000000e+01,5.290000000000000000e+02,2.269999999999999929e+01,5.000000000000000000e+00,2.666131089528319720e+01,5.332262179056620255e+00,1.050000000000000000e+02
5.310000000000000000e+02,2.289999999999999858e+01,5.350000000000000000e+02,2.280000000000000071e+01,4.000000000000000000e+00,2.619793964042194290e+01,-2.619793964042138601e+00,1.050000000000000000e+02
5.440000000000000000e+02,1.159999999999999964e+01,5.490000000000000000e+02,1.200000000000000000e+01,5.000000000000000000e+00,5.171608791603638622e+01,2.068643516641457225e+01,1.090000000000000000e+02
5.450000000000000000e+02,2.310000000000000142e+01,5.500000000000000000e+02,2.419999999999999929e+01,5.000000000000000000e+00,2.571028370682951447e+01,2.828131207751241050e+01,1.090000000000000000e+02
5.540000000000000000e+02,1.190000000000000036e+01,5.580000000000000000e+02,1.180000000000000071e+01,4.000000000000000000e+00,5.045347036121523132e+01,-5.045347036121505369e+00,1.090000000000000000e+02
5.550000000000000000e+02,2.419999999999999929e+01,5.600000000000000000e+02,2.469999999999999929e+01,5.000000000000000000e+00,2.456166670766432603e+01,1.228083335383216301e+01,1.000000000000000000e+02
5.640000000000000000e+02,2.489999999999999858e+01,5.650000000000000000e+02,2.480000000000000071e+01,1.000000000000000000e+00,2.411520691412202311e+01,-2.411520691412150974e+00,1.000000000000000000e+02
5.730000000000000000e+02,1.180000000000000071e+01,5.780000000000000000e+02,1.180000000000000071e+01,5.000000000000000000e+00,5.088513025040035842e+01,0.000000000000000000e+00,1.050000000000000000e+02
5.760000000000000000e+02,2.469999999999999929e+01,5.810000000000000000e+02,2.489999999999999858e+01,5.000000000000000000e+00,2.406640046903550711e+01,4.813280093807084548e+00,1.000000000000000000e+02
5.830000000000000000e+02,2.510000000000000142e+01,5.840000000000000000e+02,2.489999999999999858e+01,1.000000000000000000e+00,2.392401074723753851e+01,-4.784802149447576092e+00,1.000000000000000000e+02
5.860000000000000000e+02,2.500000000000000000e+01,5.880000000000000000e+02,2.489999999999999858e+01,2.000000000000000000e+00,2.401779286936671198e+01,-2.401779286936705393e+00,1.000000000000000000e+02
6.010000000000000000e+02,2.489999999999999858e+01,6.020000000000000000e+02,2.480000000000000071e+01,1.000000000000000000e+00,2.411328529884732319e+01,-2.411328529884680716e+00,1.050000000000000000e+02
6.200000000000000000e+02,2.439999999999999858e+01,6.240000000000000000e+02,2.430000000000000071e+01,4.000000000000000000e+00,2.460642174819670203e+01,-2.460642174819617889e+00,1.000000000000000000e+02
6.270000000000000000e+02,2.430000000000000071e+01,6.290000000000000000e+02,2.410000000000000142e+01,2.000000000000000000e+00,2.470667013309675752e+01,-4.941334026619333741e+00,1.110000000000000000e+02
6.340000000000000000e+02,2.460000000000000142e+01,6.350000000000000000e+02,2.439999999999999858e+01,1.000000000000000000e+00,2.415932699939207851e+01,-4.831865399878484624e+00,1.110000000000000000e+02
6.300000000000000000e+02,1.169999999999999929e+01,6.350000000000000000e+02,1.180000000000000071e+01,5.000000000000000000e+00,5.130962999093890176e+01,5.130962999093963361e+00,1.000000000000000000e+02
6.380000000000000000e+02,1.190000000000000036e+01,6.400000000000000000e+02,1.180000000000000071e+01,2.000000000000000000e+00,5.044753461092245317e+01,-5.044753461092227553e+00,1.050000000000000000e+02
6.460000000000000000e+02,2.460000000000000142e+01,6.470000000000000000e+02,2.450000000000000000e+01,1.000000000000000000e+00,2.440143147704741011e+01,-2.440143147704775473e+00,1.050000000000000000e+02
6.460000000000000000e+02,1.190000000000000036e+01,6.490000000000000000e+02,1.180000000000000071e+01,3.000000000000000000e+00,4.993886236907669485e+01,-4.993886236907651544e+00,1.000000000000000000e+02
6.490000000000000000e+02,2.460000000000000142e+01,6.540000000000000000e+02,2.460000000000000142e+01,5.000000000000000000e+00,2.415886537731581996e+01,0.000000000000000000e+00,1.050000000000000000e+02
6.590000000000000000e+02,1.190000000000000036e+01,6.640000000000000000e+02,1.180000000000000071e+01,5.000000000000000000e+00,5.043704823878321264e+01,-5.043704823878303323e+00,1.090000000000000000e+02
6.590000000000000000e+02,1.190000000000000036e+01,6.640000000000000000e+02,1.180000000000000071e+01,5.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.090000000000000000e+02
6.770000000000000000e+02,2.450000000000000000e+01,6.780000000000000000e+02,2.430000000000000071e+01,1.000000000000000000e+00,2.449593620380740688e+01,-4.899187240761463613e+00,1.090000000000000000e+02
6.810000000000000000e+02,1.180000000000000071e+01,6.860000000000000000e+02,1.190000000000000036e+01,5.000000000000000000e+00,5.085605467126048751e+01,5.085605467126030454e+00,1.050000000000000000e+02
6.870000000000000000e+02,2.439999999999999858e+01,6.920000000000000000e+02,2.439999999999999858e+01,5.000000000000000000e+00,2.459640578588299675e+01,0.000000000000000000e+00,1.090000000000000000e+02
6.950000000000000000e+02,2.450000000000000000e+01,6.990000000000000000e+02,2.439999999999999858e+01,4.000000000000000000e+00,2.449601229287938864e+01,-2.449601229287973858e+00,1.090000000000000000e+02
7.000000000000000000e+02,1.190000000000000036e+01,7.020000000000000000e+02,1.180000000000000071e+01,2.000000000000000000e+00,5.043090799691194093e+01,-5.043090799691175796e+00,1.090000000000000000e+02
7.040000000000000000e+02,1.190000000000000036e+01,7.090000000000000000e+02,1.209999999999999964e+01,5.000000000000000000e+00,5.042667010548362327e+01,1.008533402109668842e+01,1.000000000000000000e+02
7.080000000000000000e+02,2.439999999999999858e+01,7.130000000000000000e+02,2.439999999999999858e+01,5.000000000000000000e+00,2.434740166035666675e+01,0.000000000000000000e+00,1.110000000000000000e+02
7.160000000000000000e+02,1.219999999999999929e+01,7.170000000000000000e+02,1.209999999999999964e+01,1.000000000000000000e+00,4.919493668815295706e+01,-4.919493668815277942e+00,1.000000000000000000e+02
7.300000000000000000e+02,1.209999999999999964e+01,7.340000000000000000e+02,1.200000000000000000e+01,4.000000000000000000e+00,4.959744071560148626e+01,-4.959744071560130863e+00,1.090000000000000000e+02
7.330000000000000000e+02,2.439999999999999858e+01,7.380000000000000000e+02,2.430000000000000071e+01,5.000000000000000000e+00,2.434949763656517518e+01,-2.434949763656465649e+00,1.090000000000000000e+02
7.330000000000000000e+02,2.439999999999999858e+01,7.380000000000000000e+02,2.430000000000000071e+01,5.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.090000000000000000e+02
7.390000000000000000e+02,1.200000000000000000e+01,7.440000000000000000e+02,1.200000000000000000e+01,5.000000000000000000e+00,5.000459047670215540e+01,0.000000000000000000e+00,1.090000000000000000e+02
7.480000000000000000e+02,1.209999999999999964e+01,7.530000000000000000e+02,1.209999999999999964e+01,5.000000000000000000e+00,4.959132939838229959e+01,0.000000000000000000e+00,1.050000000000000000e+02
7.570000000000000000e+02,2.439999999999999858e+01,7.620000000000000000e+02,2.430000000000000071e+01,5.000000000000000000e+00,2.459242154591909468e+01,-2.459242154591857243e+00,1.050000000000000000e+02
7.570000000000000000e+02,2.439999999999999858e+01,7.620000000000000000e+02,2.430000000000000071e+01,5.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.050000000000000000e+02
7.640000000000000000e+02,1.209999999999999964e+01,7.680000000000000000e+02,1.200000000000000000e+01,4.000000000000000000e+00,4.958929696684957378e+01,-4.958929696684939437e+00,1.090000000000000000e+02
7.740000000000000000e+02,1.209999999999999964e+01,7.790000000000000000e+02,1.209999999999999964e+01,5.000000000000000000e+00,4.958519867784404056e+01,0.000000000000000000e+00,1.000000000000000000e+02
7.870000000000000000e+02,2.360000000000000142e+01,7.920000000000000000e+02,2.369999999999999929e+01,5.000000000000000000e+00,2.542291966109800327e+01,2.542291966109746060e+00,1.000000000000000000e+02
7.940000000000000000e+02,2.369999999999999929e+01,7.980000000000000000e+02,2.360000000000000142e+01,4.000000000000000000e+00,2.531672265491873830e+01,-2.531672265491820006e+00,1.000000000000000000e+02
8.210000000000000000e+02,2.310000000000000142e+01,8.230000000000000000e+02,2.300000000000000000e+01,2.000000000000000000e+00,2.597320390471511331e+01,-2.597320390471548279e+00,1.050000000000000000e+02
8.290000000000000000e+02,2.330000000000000071e+01,8.340000000000000000e+02,2.330000000000000071e+01,5.000000000000000000e+00,2.574914321867014522e+01,0.000000000000000000e+00,1.050000000000000000e+02
8.480000000000000000e+02,1.190000000000000036e+01,8.530000000000000000e+02,1.190000000000000036e+01,5.000000000000000000e+00,5.041638966344658712e+01,0.000000000000000000e+00,1.050000000000000000e+02
8.520000000000000000e+02,2.330000000000000071e+01,8.560000000000000000e+02,2.319999999999999929e+01,4.000000000000000000e+00,2.549165178648344465e+01,-2.549165178648380881e+00,1.090000000000000000e+02
8.640000000000000000e+02,2.369999999999999929e+01,8.650000000000000000e+02,2.360000000000000142e+01,1.000000000000000000e+00,2.531348292587460236e+01,-2.531348292587406235e+00,1.000000000000000000e+02
8.650000000000000000e+02,1.180000000000000071e+01,8.700000000000000000e+02,1.180000000000000071e+01,5.000000000000000000e+00,5.083934168307644796e+01,0.000000000000000000e+00,1.000000000000000000e+02
8.730000000000000000e+02,1.190000000000000036e+01,8.740000000000000000e+02,1.180000000000000071e+01,1.000000000000000000e+00,4.990799912115119241e+01,-4.990799912115101655e+00,1.050000000000000000e+02
8.730000000000000000e+02,2.380000000000000071e+01,8.750000000000000000e+02,2.369999999999999929e+01,2.000000000000000000e+00,2.520606016219756995e+01,-2.520606016219792966e+00,1.000000000000000000e+02
8.800000000000000000e+02,1.190000000000000036e+01,8.810000000000000000e+02,1.180000000000000071e+01,1.000000000000000000e+00,5.040580821857301430e+01,-5.040580821857283844e+00,1.050000000000000000e+02
8.900000000000000000e+02,1.190000000000000036e+01,8.950000000000000000e+02,1.190000000000000036e+01,5.000000000000000000e+00,5.040157243636977569e+01,0.000000000000000000e+00,1.090000000000000000e+02
8.950000000000000000e+02,2.339999999999999858e+01,9.000000000000000000e+02,2.350000000000000000e+01,5.000000000000000000e+00,2.537525319969540050e+01,2.537525319969576199e+00,1.050000000000000000e+02
8.970000000000000000e+02,1.200000000000000000e+01,9.020000000000000000e+02,1.209999999999999964e+01,5.000000000000000000e+00,4.948674189533929990e+01,4.948674189533912582e+00,1.050000000000000000e+02
9.020000000000000000e+02,2.350000000000000000e+01,9.040000000000000000e+02,2.339999999999999858e+01,2.000000000000000000e+00,2.527087992419401274e+01,-2.527087992419437157e+00,1.090000000000000000e+02
9.040000000000000000e+02,1.209999999999999964e+01,9.090000000000000000e+02,1.209999999999999964e+01,5.000000000000000000e+00,4.957258703371662278e+01,0.000000000000000000e+00,1.000000000000000000e+02
9.190000000000000000e+02,1.219999999999999929e+01,9.240000000000000000e+02,1.219999999999999929e+01,5.000000000000000000e+00,4.916625435311239301e+01,0.000000000000000000e+00,1.090000000000000000e+02
9.270000000000000000e+02,2.330000000000000071e+01,9.320000000000000000e+02,2.330000000000000071e+01,5.000000000000000000e+00,2.574370399605026094e+01,0.000000000000000000e+00,1.090000000000000000e+02
9.380000000000000000e+02,1.219999999999999929e+01,9.390000000000000000e+02,1.209999999999999964e+01,1.000000000000000000e+00,4.916625435311239301e+01,-4.916625435311221537e+00,1.050000000000000000e+02
9.440000000000000000e+02,2.300000000000000000e+01,9.450000000000000000e+02,2.289999999999999858e+01,1.000000000000000000e+00,2.607735377624426221e+01,-2.607735377624463169e+00,1.050000000000000000e+02
9.500000000000000000e+02,2.300000000000000000e+01,9.510000000000000000e+02,2.289999999999999858e+01,1.000000000000000000e+00,2.607621997825399163e+01,-2.607621997825436022e+00,1.110000000000000000e+02
9.600000000000000000e+02,1.200000000000000000e+01,9.650000000000000000e+02,1.209999999999999964e+01,5.000000000000000000e+00,4.997724860665530144e+01,4.997724860665512026e+00,1.090000000000000000e+02
9.670000000000000000e+02,1.209999999999999964e+01,9.690000000000000000e+02,1.200000000000000000e+01,2.000000000000000000e+00,4.956834384532812265e+01,-4.956834384532794680e+00,1.000000000000000000e+02
9.740000000000000000e+02,2.250000000000000000e+01,9.790000000000000000e+02,2.269999999999999929e+01,5.000000000000000000e+00,2.665455076376110810e+01,5.330910152752202258e+00,1.090000000000000000e+02
9.820000000000000000e+02,2.269999999999999929e+01,9.870000000000000000e+02,2.269999999999999929e+01,5.000000000000000000e+00,2.642205732538116436e+01,0.000000000000000000e+00,1.050000000000000000e+02
9.900000000000000000e+02,1.200000000000000000e+01,9.920000000000000000e+02,1.190000000000000036e+01,2.000000000000000000e+00,4.998172510717936490e+01,-4.998172510717918904e+00,1.090000000000000000e+02
9.980000000000000000e+02,1.200000000000000000e+01,1.000000000000000000e+03,1.190000000000000036e+01,2.000000000000000000e+00,4.997755996342043971e+01,-4.997755996342026386e+00,1.050000000000000000e+02
1.012000000000000000e+03,2.260000000000000142e+01,1.016000000000000000e+03,2.250000000000000000e+01,4.000000000000000000e+00,2.653454610624255494e+01,-2.653454610624293331e+00,1.050000000000000000e+02
1.024000000000000000e+03,2.239999999999999858e+01,1.029000000000000000e+03,2.260000000000000142e+01,5.000000000000000000e+00,2.677027711852569070e+01,5.354055423705213812e+00,1.000000000000000000e+02
1.039000000000000000e+03,1.140000000000000036e+01,1.044000000000000000e+03,1.140000000000000036e+01,5.000000000000000000e+00,5.260594280782567012e+01,0.000000000000000000e+00,1.050000000000000000e+02
1.046000000000000000e+03,1.150000000000000000e+01,1.047000000000000000e+03,1.140000000000000036e+01,1.000000000000000000e+00,5.162701482861917412e+01,-5.162701482861899116e+00,1.090000000000000000e+02
1.046000000000000000e+03,2.239999999999999858e+01,1.051000000000000000e+03,2.250000000000000000e+01,5.000000000000000000e+00,2.677266732183985098e+01,2.677266732184023112e+00,1.090000000000000000e+02
